cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
274693,22-11-1986,F,8,1,31,3,3151.46,4,2,1,8625.839160714288
268029,24-11-1986,F,6,2,365,3,7770.36,4,2,2,8625.839160714288
270539,26-11-1986,F,9,1,380,3,1890.65,3,2,1,8562.528684210523
270964,28-11-1986,F,5,3,363,6,22866.87,4,4,4,19173.63854545453
268202,28-11-1986,F,8,3,338,4,11566.04,4,2,3,8625.839160714288
274465,01-12-1986,F,4,5,695,4,17001.53,1,3,4,11626.62583333333
267629,02-12-1986,F,3,3,382,4,11950.58,3,2,3,8562.528684210523
272038,02-12-1986,F,2,1,383,6,12555.01,3,4,3,18339.582083333327
272110,03-12-1986,M,3,4,474,2,10002.46,3,1,3,5046.3047916666665
268713,03-12-1986,F,6,1,62,4,5331.62,4,2,1,8625.839160714288
274650,04-12-1986,M,1,5,123,6,22479.01,4,4,4,19173.63854545453
274114,05-12-1986,F,3,2,569,6,18077.8,2,4,4,18373.700098684218
273328,05-12-1986,F,6,5,405,4,3413.35,3,3,1,12421.787426829273
273623,06-12-1986,M,6,0,339,5,18537.48,4,3,4,12006.586156914895
272136,07-12-1986,F,3,1,561,3,3487.38,2,2,1,8535.667553763442
267798,07-12-1986,M,5,1,899,1,2933.78,1,1,1,4086.0280243161073
270455,10-12-1986,F,6,0,276,9,24489.01,4,4,4,19173.63854545453
267338,17-12-1986,M,3,3,404,6,11025.69,3,4,3,18339.582083333327
274972,18-12-1986,M,1,5,389,9,18758.48,3,4,4,18339.582083333327
268048,20-12-1986,M,7,3,561,4,6932.77,2,2,2,8535.667553763442
268151,20-12-1986,F,10,2,314,8,17908.74,4,4,4,19173.63854545453
270469,21-12-1986,F,2,3,636,4,7839.98,2,2,2,8535.667553763442
273822,24-12-1986,F,1,5,542,4,3864.18,2,3,1,12204.505801630432
274209,25-12-1986,F,5,1,358,5,11177.08,4,3,3,12006.586156914895
269573,29-12-1986,M,8,5,455,5,10587.0,3,3,3,12421.787426829273
268745,01-01-1987,M,9,2,1022,3,4160.32,1,2,1,8349.663481675392
273747,01-01-1987,M,4,5,417,2,3407.82,3,1,1,5046.3047916666665
266843,02-01-1987,F,5,1,92,6,12376.0,4,3,3,12006.586156914895
269614,07-01-1987,F,5,1,1001,1,1089.53,1,1,1,4086.0280243161073
269733,07-01-1987,F,8,1,1254,2,4302.87,1,1,1,4086.0280243161073
269723,08-01-1987,F,7,2,520,6,16654.56,2,4,4,18373.700098684218
272287,08-01-1987,F,5,1,1267,1,1362.46,1,1,1,4086.0280243161073
274977,10-01-1987,F,2,1,438,1,500.56,3,1,1,5046.3047916666665
266875,10-01-1987,F,9,1,704,2,5347.1,1,1,1,4086.0280243161073
271732,11-01-1987,F,7,3,726,2,9441.12,1,1,2,4086.0280243161073
273532,11-01-1987,F,9,1,753,2,2150.33,1,1,1,4086.0280243161073
271359,14-01-1987,F,2,5,810,4,16814.78,1,3,4,11626.62583333333
270170,17-01-1987,M,3,1,810,6,13585.98,1,4,3,18241.637869565224
267674,17-01-1987,M,3,0,562,3,4026.62,2,2,1,8535.667553763442
274303,21-01-1987,F,6,1,345,5,7226.7,4,3,2,12006.586156914895
273861,22-01-1987,F,5,4,277,8,23589.54,4,4,4,19173.63854545453
273596,25-01-1987,F,4,1,602,4,8415.68,2,3,2,12204.505801630432
267876,25-01-1987,F,3,1,407,1,987.87,3,1,1,5046.3047916666665
267203,01-02-1987,M,1,3,339,7,8520.65,4,4,2,19173.63854545453
267308,02-02-1987,F,1,1,362,2,3239.86,4,1,1,4952.719853801169
271306,03-02-1987,M,9,0,644,7,14589.32,2,4,3,18373.700098684218
274656,03-02-1987,M,5,3,502,6,20780.63,2,4,4,18373.700098684218
270404,04-02-1987,F,4,2,445,7,18923.12,3,4,4,18339.582083333327
268765,06-02-1987,M,8,1,765,7,20917.65,1,4,4,18241.637869565224
274507,10-02-1987,M,3,0,526,6,14472.18,2,4,3,18373.700098684218
269304,14-02-1987,F,5,1,338,10,22445.87,4,4,4,19173.63854545453
266835,16-02-1987,F,1,5,652,3,7521.74,2,1,2,4827.6917469879545
271533,20-02-1987,F,9,0,550,3,7770.36,2,2,2,8535.667553763442
274937,20-02-1987,F,6,2,715,3,11935.1,1,2,3,8349.663481675392
274589,22-02-1987,M,8,5,601,7,12425.73,2,4,3,18373.700098684218
269962,24-02-1987,F,7,0,565,6,12889.83,2,4,3,18373.700098684218
266858,25-02-1987,M,1,1,667,2,6411.21,2,1,2,4827.6917469879545
269078,25-02-1987,F,10,5,460,3,6894.1,3,2,2,8562.528684210523
275178,27-02-1987,F,2,1,466,5,16717.54,3,3,4,12421.787426829273
267341,28-02-1987,F,7,2,544,2,7923.95,2,1,2,4827.6917469879545
270281,01-03-1987,F,5,5,353,4,14073.28,4,2,3,8625.839160714288
267103,05-03-1987,M,8,5,430,8,18960.69,3,4,4,18339.582083333327
270854,06-03-1987,F,3,3,919,7,13738.47,1,4,3,18241.637869565224
272129,09-03-1987,F,2,3,818,7,34877.11,1,4,4,18241.637869565224
272506,10-03-1987,F,6,2,470,3,2558.07,3,2,1,8562.528684210523
270428,10-03-1987,M,5,1,629,6,18082.22,2,4,4,18373.700098684218
269370,12-03-1987,F,6,5,215,7,12753.91,4,4,3,19173.63854545453
275044,13-03-1987,F,5,2,397,6,17916.47,3,4,4,18339.582083333327
270723,13-03-1987,M,9,0,783,1,1674.08,1,1,1,4086.0280243161073
269983,14-03-1987,F,7,5,350,6,7618.98,4,4,2,19173.63854545453
274288,15-03-1987,M,1,1,1110,2,4092.92,1,1,1,4086.0280243161073
267488,15-03-1987,F,9,1,310,6,17739.67,4,4,4,19173.63854545453
274198,15-03-1987,M,7,5,950,2,2718.3,1,1,1,4086.0280243161073
268205,15-03-1987,F,2,0,699,3,13677.69,1,2,3,8349.663481675392
268506,17-03-1987,M,5,5,597,5,8073.13,2,3,2,12204.505801630432
273124,17-03-1987,M,10,1,489,3,4226.62,2,2,1,8535.667553763442
268139,21-03-1987,F,9,4,360,5,17635.8,4,3,4,12006.586156914895
267217,23-03-1987,M,2,0,518,6,18894.4,2,4,4,18373.700098684218
271520,23-03-1987,M,10,3,416,3,15840.17,3,2,4,8562.528684210523
270822,26-03-1987,M,10,1,703,3,3480.75,1,2,1,8349.663481675392
271810,26-03-1987,F,6,5,155,8,16729.7,4,4,4,19173.63854545453
274830,26-03-1987,M,4,1,712,1,2337.07,1,1,1,4086.0280243161073
275237,26-03-1987,F,5,1,949,2,2859.74,1,1,1,4086.0280243161073
274480,03-04-1987,M,6,1,321,6,13568.3,4,4,3,19173.63854545453
269780,04-04-1987,F,9,3,308,4,13356.14,4,2,3,8625.839160714288
266901,08-04-1987,F,8,1,375,4,8327.28,3,2,2,8562.528684210523
268152,08-04-1987,F,1,1,856,1,2302.82,1,1,1,4086.0280243161073
270268,11-04-1987,F,8,1,435,4,7456.54,3,2,2,8562.528684210523
267361,12-04-1987,M,4,0,338,7,26264.75,4,4,4,19173.63854545453
274534,14-04-1987,F,7,3,365,6,16031.34,4,4,4,19173.63854545453
274072,18-04-1987,M,2,5,558,8,25627.16,2,4,4,18373.700098684218
270391,18-04-1987,M,5,0,489,5,6839.95,2,3,2,12204.505801630432
271348,19-04-1987,F,7,1,620,6,16083.27,2,4,4,18373.700098684218
270300,19-04-1987,M,6,5,588,3,1944.8,2,2,1,8535.667553763442
267151,24-04-1987,F,1,4,524,7,32473.74,2,4,4,18373.700098684218
272171,26-04-1987,M,6,1,428,10,12808.06,3,4,3,18339.582083333327
269454,26-04-1987,M,1,2,386,3,13331.83,3,2,3,8562.528684210523
272613,28-04-1987,M,6,5,719,4,9890.85,1,3,3,11626.62583333333
272417,28-04-1987,F,1,1,429,5,11930.68,3,3,3,12421.787426829273
271280,29-04-1987,M,6,1,317,3,6358.17,4,2,2,8625.839160714288
269057,29-04-1987,M,5,5,368,6,10370.42,3,4,3,18339.582083333327
267425,03-05-1987,F,5,0,216,7,23809.44,4,4,4,19173.63854545453
269705,04-05-1987,F,1,2,744,3,8329.49,1,2,2,8349.663481675392
267642,09-05-1987,F,2,0,398,4,6637.74,3,2,2,8562.528684210523
269968,12-05-1987,F,5,3,792,7,18767.32,1,4,4,18241.637869565224
274064,12-05-1987,M,1,1,1385,1,1439.82,1,1,1,4086.0280243161073
267326,13-05-1987,M,8,3,860,3,13650.07,1,1,3,4086.0280243161073
269178,13-05-1987,F,4,3,581,7,15887.69,2,4,4,18373.700098684218
268323,17-05-1987,M,8,1,565,4,13245.64,2,2,3,8535.667553763442
273229,17-05-1987,M,2,2,418,8,13547.3,3,4,3,18339.582083333327
270744,17-05-1987,M,8,0,381,4,5883.02,3,3,2,12421.787426829273
267631,18-05-1987,F,10,0,124,8,16043.5,4,4,4,19173.63854545453
268804,19-05-1987,M,1,5,375,5,11946.16,3,3,3,12421.787426829273
268972,19-05-1987,M,10,5,688,6,13824.66,1,4,3,18241.637869565224
271302,22-05-1987,M,1,0,32,6,20177.3,4,4,4,19173.63854545453
270504,24-05-1987,F,1,1,696,2,1330.42,1,1,1,4086.0280243161073
272904,24-05-1987,F,5,2,773,5,19840.28,1,3,4,11626.62583333333
273095,27-05-1987,M,9,0,314,7,17988.29,4,4,4,19173.63854545453
267408,29-05-1987,M,10,2,599,4,7527.26,2,2,2,8535.667553763442
270192,01-06-1987,F,4,0,1067,5,12484.29,1,3,3,11626.62583333333
268633,02-06-1987,F,6,2,392,5,20825.94,3,3,4,12421.787426829273
270662,04-06-1987,M,2,1,359,6,10053.29,4,4,3,19173.63854545453
272485,05-06-1987,M,1,3,410,4,8748.29,3,3,2,12421.787426829273
275048,06-06-1987,M,3,5,383,6,18598.26,3,4,4,18339.582083333327
273732,06-06-1987,F,5,1,440,2,9877.59,3,1,3,5046.3047916666665
275192,08-06-1987,F,8,2,694,3,4789.07,1,2,1,8349.663481675392
274385,08-06-1987,M,9,5,431,2,7928.38,3,1,2,5046.3047916666665
271841,09-06-1987,M,10,1,1362,1,1633.19,1,1,1,4086.0280243161073
273507,09-06-1987,M,8,5,431,6,8038.88,3,4,2,18339.582083333327
268037,10-06-1987,F,9,3,696,4,5615.61,1,2,2,8349.663481675392
273716,11-06-1987,F,9,4,323,6,18580.58,4,4,4,19173.63854545453
270213,11-06-1987,F,10,2,335,7,12746.17,4,4,3,19173.63854545453
271516,12-06-1987,M,1,1,602,7,17954.04,2,4,4,18373.700098684218
272289,14-06-1987,M,1,5,769,2,6106.23,1,1,2,4086.0280243161073
274248,17-06-1987,M,6,1,543,1,5352.62,2,1,1,4827.6917469879545
272846,18-06-1987,F,7,4,342,7,13169.39,4,4,3,19173.63854545453
274708,18-06-1987,F,8,3,537,5,7209.02,2,3,2,12204.505801630432
273123,19-06-1987,M,3,0,324,7,10423.47,4,4,3,19173.63854545453
268169,20-06-1987,F,6,1,2,6,12210.25,4,4,3,19173.63854545453
268832,21-06-1987,F,3,5,740,2,7275.32,1,1,2,4086.0280243161073
273552,22-06-1987,F,10,3,1,5,15197.07,4,3,4,12006.586156914895
272648,22-06-1987,F,4,0,470,8,22954.17,3,4,4,18339.582083333327
273083,24-06-1987,F,10,1,154,4,13888.75,4,3,3,12006.586156914895
272111,24-06-1987,M,10,5,409,4,8530.6,3,3,2,12421.787426829273
272130,24-06-1987,M,1,3,1206,1,4856.48,1,1,1,4086.0280243161073
273329,25-06-1987,M,4,1,653,3,3506.16,2,2,1,8535.667553763442
271092,26-06-1987,F,7,5,344,9,29735.55,4,4,4,19173.63854545453
272752,28-06-1987,M,3,5,623,4,6351.54,2,3,2,12204.505801630432
271014,02-07-1987,M,1,3,387,8,31304.65,3,4,4,18339.582083333327
267046,03-07-1987,M,6,5,389,2,4685.2,3,1,1,5046.3047916666665
267349,06-07-1987,F,2,4,358,6,16467.82,4,4,4,19173.63854545453
268992,07-07-1987,F,3,3,308,5,11697.53,4,3,3,12006.586156914895
273539,07-07-1987,M,6,5,370,3,2468.57,3,2,1,8562.528684210523
269883,08-07-1987,F,9,5,386,9,16577.21,3,4,4,18339.582083333327
267846,11-07-1987,M,5,1,320,3,3169.14,4,2,1,8625.839160714288
269591,14-07-1987,F,1,0,545,6,9811.3,2,4,3,18373.700098684218
267500,18-07-1987,M,10,2,2,8,19025.89,4,4,4,19173.63854545453
268193,18-07-1987,M,10,4,582,3,4384.64,2,2,1,8535.667553763442
269037,20-07-1987,F,8,1,1199,1,4026.62,1,1,1,4086.0280243161073
270212,20-07-1987,F,1,4,593,6,20639.19,2,4,4,18373.700098684218
269906,21-07-1987,F,7,1,391,5,10500.82,3,3,3,12421.787426829273
268658,23-07-1987,F,2,4,606,3,11021.27,2,2,3,8535.667553763442
270142,23-07-1987,M,7,1,466,3,12029.03,3,2,3,8562.528684210523
270601,25-07-1987,F,1,4,455,2,3681.86,3,1,1,5046.3047916666665
267473,25-07-1987,M,3,1,795,4,22651.4,1,2,4,8349.663481675392
274845,25-07-1987,M,7,5,807,3,5608.98,1,2,2,8349.663481675392
269212,26-07-1987,M,3,2,412,5,14952.86,3,3,3,12421.787426829273
267669,27-07-1987,F,4,5,319,4,6773.65,4,2,2,8625.839160714288
273663,29-07-1987,M,6,1,638,3,2288.45,2,2,1,8535.667553763442
272323,29-07-1987,M,8,1,827,2,3091.79,1,1,1,4086.0280243161073
271781,01-08-1987,M,8,5,843,1,3055.32,1,1,1,4086.0280243161073
272711,01-08-1987,M,9,1,93,2,5475.27,4,1,1,4952.719853801169
267466,06-08-1987,F,7,2,1,6,10287.55,4,4,3,19173.63854545453
272318,07-08-1987,F,8,0,580,5,12160.52,2,3,3,12204.505801630432
275028,07-08-1987,F,5,1,794,5,12435.67,1,3,3,11626.62583333333
273803,09-08-1987,M,10,1,403,3,9575.93,3,2,2,8562.528684210523
268399,10-08-1987,M,7,1,698,2,7095.2,1,1,2,4086.0280243161073
269296,12-08-1987,F,3,5,763,4,13783.77,1,2,3,8349.663481675392
269877,12-08-1987,F,3,5,481,3,8351.59,2,2,2,8535.667553763442
268910,14-08-1987,M,10,3,185,4,10569.33,4,2,3,8625.839160714288
267233,21-08-1987,F,10,1,624,6,9577.03,2,4,2,18373.700098684218
269854,23-08-1987,F,3,0,750,3,6257.61,1,2,2,8349.663481675392
273499,26-08-1987,F,6,1,1151,1,804.44,1,1,1,4086.0280243161073
271524,28-08-1987,M,1,1,901,3,8267.61,1,2,2,8349.663481675392
269952,29-08-1987,M,8,5,323,3,3871.92,4,2,1,8625.839160714288
270588,29-08-1987,M,3,5,443,5,18264.54,3,3,4,12421.787426829273
269820,01-09-1987,M,3,5,309,5,13020.22,4,3,3,12006.586156914895
274778,01-09-1987,M,7,3,93,6,15387.12,4,4,4,19173.63854545453
272654,01-09-1987,M,6,3,520,3,8813.48,2,2,2,8535.667553763442
268569,02-09-1987,M,4,2,63,8,16866.72,4,4,4,19173.63854545453
267776,03-09-1987,F,5,1,552,2,4389.06,2,1,1,4827.6917469879545
267550,04-09-1987,M,9,3,572,6,14973.85,2,4,3,18373.700098684218
274098,04-09-1987,M,5,2,438,4,7583.61,3,3,2,12421.787426829273
272153,05-09-1987,F,10,5,346,3,8880.89,4,2,2,8625.839160714288
274738,07-09-1987,M,4,0,1237,1,2519.4,1,1,1,4086.0280243161073
274359,08-09-1987,F,7,1,467,5,11149.45,3,3,3,12421.787426829273
272420,08-09-1987,F,6,0,361,6,17922.0,4,4,4,19173.63854545453
274923,08-09-1987,M,8,3,276,10,31821.79,4,4,4,19173.63854545453
272079,09-09-1987,M,2,1,435,7,14134.06,3,4,3,18339.582083333327
275089,10-09-1987,F,3,5,617,9,19722.04,2,4,4,18373.700098684218
270011,12-09-1987,F,4,5,365,3,10342.8,4,2,3,8625.839160714288
275167,12-09-1987,F,4,4,393,4,11433.43,3,3,3,12421.787426829273
268392,13-09-1987,M,1,1,570,5,8635.58,2,3,2,12204.505801630432
267517,14-09-1987,F,9,0,547,5,17645.75,2,3,4,12204.505801630432
272148,16-09-1987,F,3,4,453,6,8851.05,3,4,2,18339.582083333327
274897,16-09-1987,M,2,2,1,3,8258.77,4,2,2,8625.839160714288
270803,17-09-1987,F,4,5,406,11,22162.99,3,4,4,18339.582083333327
275026,18-09-1987,M,3,1,1213,1,216.58,1,1,1,4086.0280243161073
273954,22-09-1987,M,5,1,795,3,4591.27,1,2,1,8349.663481675392
271515,24-09-1987,M,7,1,493,3,8989.17,2,2,2,8535.667553763442
273062,24-09-1987,F,5,2,489,4,5509.53,2,3,1,12204.505801630432
268498,25-09-1987,M,7,3,520,3,5889.65,2,2,2,8535.667553763442
274576,25-09-1987,M,6,5,611,3,10638.94,2,2,3,8535.667553763442
270873,02-10-1987,F,6,1,315,6,16666.72,4,4,4,19173.63854545453
274813,02-10-1987,M,6,1,290,6,15805.92,4,4,4,19173.63854545453
269926,05-10-1987,F,4,4,405,5,18223.66,3,3,4,12421.787426829273
266848,07-10-1987,F,10,1,1088,1,1255.28,1,1,1,4086.0280243161073
274755,08-10-1987,M,9,1,406,4,15615.86,3,3,4,12421.787426829273
269967,08-10-1987,F,3,3,341,7,15064.47,4,4,3,19173.63854545453
268706,08-10-1987,M,7,3,350,8,25197.31,4,4,4,19173.63854545453
269225,11-10-1987,M,9,2,2,10,24098.94,4,4,4,19173.63854545453
272465,12-10-1987,M,7,0,216,3,4276.35,4,2,1,8625.839160714288
267653,14-10-1987,M,5,1,418,8,21871.26,3,4,4,18339.582083333327
270870,14-10-1987,F,3,1,388,7,13231.27,3,4,3,18339.582083333327
271161,16-10-1987,F,3,3,308,6,26224.97,4,4,4,19173.63854545453
267110,18-10-1987,F,7,1,748,5,15870.01,1,3,4,11626.62583333333
271137,18-10-1987,M,10,5,439,5,14082.12,3,3,3,12421.787426829273
268931,19-10-1987,F,1,0,245,7,15176.07,4,4,3,19173.63854545453
271633,20-10-1987,M,6,2,1190,3,9401.34,1,2,2,8349.663481675392
269874,20-10-1987,F,5,1,653,4,5275.27,2,2,1,8535.667553763442
270132,23-10-1987,F,4,5,347,2,6338.28,4,1,2,4952.719853801169
268867,24-10-1987,F,4,5,291,6,7834.45,4,4,2,19173.63854545453
275257,25-10-1987,M,5,0,634,5,14875.51,2,3,3,12204.505801630432
268164,29-10-1987,M,2,1,304,3,3217.76,4,2,1,8625.839160714288
271147,02-11-1987,M,5,3,635,7,19501.04,2,4,4,18373.700098684218
273226,02-11-1987,F,10,2,641,7,23337.6,2,4,4,18373.700098684218
273371,03-11-1987,F,8,1,738,2,3194.56,1,1,1,4086.0280243161073
267552,04-11-1987,M,4,4,419,5,14867.77,3,3,3,12421.787426829273
267890,05-11-1987,M,2,1,597,4,8163.74,2,2,2,8535.667553763442
273734,07-11-1987,F,9,4,290,6,17022.52,4,4,4,19173.63854545453
271458,07-11-1987,F,7,0,976,2,13326.3,1,1,3,4086.0280243161073
272493,08-11-1987,M,8,1,510,4,8365.95,2,3,2,12204.505801630432
271180,08-11-1987,M,4,1,1,3,3037.65,4,2,1,8625.839160714288
271037,10-11-1987,M,4,3,389,3,8098.55,3,2,2,8562.528684210523
271661,10-11-1987,M,7,0,516,3,6605.69,2,2,2,8535.667553763442
268827,10-11-1987,F,5,0,567,3,13378.24,2,2,3,8535.667553763442
267178,11-11-1987,M,5,1,362,2,4287.4,4,1,1,4952.719853801169
271459,11-11-1987,M,8,5,497,5,22680.12,2,3,4,12204.505801630432
273652,11-11-1987,M,4,2,338,5,7110.67,4,3,2,12006.586156914895
267337,11-11-1987,F,10,3,417,5,13878.8,3,3,3,12421.787426829273
266944,13-11-1987,F,10,4,416,3,15369.44,3,1,4,5046.3047916666665
269623,16-11-1987,M,8,0,405,5,7990.26,3,3,2,12421.787426829273
271775,17-11-1987,M,1,3,892,3,18673.4,1,2,4,8349.663481675392
275194,18-11-1987,M,10,0,337,6,14104.22,4,4,3,19173.63854545453
268802,19-11-1987,F,1,1,659,2,3720.53,2,1,1,4827.6917469879545
274315,23-11-1987,F,7,4,591,3,7381.4,2,2,2,8535.667553763442
267547,24-11-1987,M,4,2,308,10,14574.95,4,4,3,19173.63854545453
272131,24-11-1987,M,4,5,791,2,9381.45,1,1,2,4086.0280243161073
273446,25-11-1987,F,8,1,1036,3,6376.95,1,2,2,8349.663481675392
269669,26-11-1987,F,3,2,590,5,15688.79,2,3,4,12204.505801630432
268144,27-11-1987,F,8,0,341,6,15058.94,4,4,3,19173.63854545453
271606,02-12-1987,M,3,5,537,5,18210.4,2,3,4,12204.505801630432
268727,03-12-1987,M,10,4,124,7,15402.59,4,4,4,19173.63854545453
267147,04-12-1987,M,9,1,617,2,4829.95,2,1,1,4827.6917469879545
267318,05-12-1987,M,7,3,722,3,16320.85,1,1,4,4086.0280243161073
267245,05-12-1987,M,6,2,495,6,12155.0,2,4,3,18373.700098684218
268659,06-12-1987,F,2,1,573,4,6083.02,2,2,2,8535.667553763442
274540,07-12-1987,F,1,0,378,3,12879.88,3,2,3,8562.528684210523
269324,10-12-1987,M,7,1,1328,1,1457.49,1,1,1,4086.0280243161073
269268,11-12-1987,M,5,5,593,2,5860.92,2,1,2,4827.6917469879545
272847,12-12-1987,F,3,0,349,5,14937.39,4,3,3,12006.586156914895
274918,14-12-1987,M,9,0,554,1,4900.68,2,1,1,4827.6917469879545
270485,15-12-1987,M,6,5,811,4,6507.35,1,3,2,11626.62583333333
273521,15-12-1987,F,4,5,450,4,16693.24,3,3,4,12421.787426829273
268060,17-12-1987,F,6,0,494,5,8473.14,2,3,2,12204.505801630432
271612,20-12-1987,F,10,3,368,4,8824.53,3,3,2,12421.787426829273
268184,26-12-1987,F,6,1,530,3,1659.71,2,2,1,8535.667553763442
268326,27-12-1987,F,1,5,488,4,11378.18,2,2,3,8535.667553763442
268782,28-12-1987,M,3,1,1006,1,1181.24,1,1,1,4086.0280243161073
274265,28-12-1987,M,9,2,408,5,18465.65,3,3,4,12421.787426829273
271957,29-12-1987,F,2,4,344,2,7298.52,4,1,2,4952.719853801169
274074,29-12-1987,F,6,2,453,4,10514.08,3,3,3,12421.787426829273
269961,29-12-1987,F,1,1,1016,1,616.59,1,1,1,4086.0280243161073
272690,02-01-1988,F,2,0,553,5,15340.71,2,3,4,12204.505801630432
268671,03-01-1988,M,5,5,353,3,4455.36,4,2,1,8625.839160714288
270463,06-01-1988,M,9,4,622,7,14232.4,2,4,3,18373.700098684218
274275,06-01-1988,M,4,1,858,3,3425.5,1,2,1,8349.663481675392
270726,07-01-1988,M,6,4,423,2,2018.84,3,1,1,5046.3047916666665
267462,11-01-1988,M,7,3,424,4,13875.49,3,2,3,8562.528684210523
275002,15-01-1988,M,2,5,484,5,8893.04,2,3,2,12204.505801630432
267211,15-01-1988,M,1,0,376,7,22229.28,3,4,4,18339.582083333327
268489,17-01-1988,F,9,5,124,2,4568.07,4,1,1,4952.719853801169
267295,19-01-1988,M,9,1,778,1,1232.08,1,1,1,4086.0280243161073
270093,20-01-1988,F,7,1,409,3,7571.46,3,2,2,8562.528684210523
274222,21-01-1988,M,3,4,350,6,14885.45,4,4,3,19173.63854545453
270388,22-01-1988,M,9,2,583,4,13367.18,2,2,3,8535.667553763442
273785,22-01-1988,M,5,5,435,3,4106.18,3,2,1,8562.528684210523
271966,25-01-1988,M,6,1,609,3,4736.03,2,2,1,8535.667553763442
267897,27-01-1988,F,4,1,596,1,530.4,2,1,1,4827.6917469879545
269739,28-01-1988,M,5,0,455,6,16738.54,3,4,4,18339.582083333327
270491,01-02-1988,M,5,3,597,6,10209.09,2,4,3,18373.700098684218
266958,01-02-1988,F,9,2,376,4,11149.45,3,2,3,8562.528684210523
271653,01-02-1988,M,1,1,1206,1,311.61,1,1,1,4086.0280243161073
271487,02-02-1988,F,3,4,584,6,14462.24,2,4,3,18373.700098684218
267862,02-02-1988,F,1,0,740,1,7928.38,1,1,2,4086.0280243161073
269909,03-02-1988,F,10,2,526,3,5677.49,2,2,2,8535.667553763442
270888,05-02-1988,F,4,2,306,4,11493.1,4,3,3,12006.586156914895
270206,07-02-1988,F,2,4,552,7,18022.55,2,4,4,18373.700098684218
274183,07-02-1988,F,7,1,341,2,4287.4,4,1,1,4952.719853801169
268773,08-02-1988,M,1,1,804,4,7462.06,1,2,2,8349.663481675392
267048,08-02-1988,M,8,4,632,5,17668.95,2,3,4,12204.505801630432
268092,11-02-1988,M,8,0,357,5,9148.3,4,3,2,12006.586156914895
268119,13-02-1988,F,7,0,514,2,6416.73,2,1,2,4827.6917469879545
274633,16-02-1988,F,7,1,444,2,4424.42,3,1,1,5046.3047916666665
273538,16-02-1988,F,9,5,627,1,2550.34,2,1,1,4827.6917469879545
274296,17-02-1988,M,6,0,323,3,3981.32,4,2,1,8625.839160714288
266887,20-02-1988,F,4,4,528,4,8273.14,2,2,2,8535.667553763442
268082,21-02-1988,F,5,2,631,4,11058.84,2,2,3,8535.667553763442
270265,22-02-1988,F,5,5,318,2,1361.36,4,1,1,4952.719853801169
271511,23-02-1988,M,8,1,411,4,11742.83,3,3,3,12421.787426829273
272475,23-02-1988,F,5,5,447,11,27979.71,3,4,4,18339.582083333327
268936,26-02-1988,F,8,4,368,8,10024.56,3,4,3,18339.582083333327
268715,27-02-1988,M,1,1,288,4,13140.66,4,2,3,8625.839160714288
272380,28-02-1988,F,4,5,1153,2,2864.16,1,1,1,4086.0280243161073
270096,28-02-1988,M,10,3,732,5,19508.78,1,3,4,11626.62583333333
268315,28-02-1988,F,10,4,859,1,3580.2,1,1,1,4086.0280243161073
274727,28-02-1988,M,2,5,314,7,8221.2,4,4,2,19173.63854545453
267757,02-03-1988,F,5,1,543,3,4480.77,2,2,1,8535.667553763442
272679,04-03-1988,F,2,4,345,5,9914.06,4,3,3,12006.586156914895
267568,07-03-1988,M,5,0,288,5,13806.98,4,3,3,12006.586156914895
268609,07-03-1988,F,6,4,515,3,8988.07,2,2,2,8535.667553763442
273141,07-03-1988,M,8,1,553,4,4550.39,2,3,1,12204.505801630432
275137,08-03-1988,M,9,5,369,5,11538.41,3,3,3,12421.787426829273
275215,08-03-1988,F,4,0,317,6,17957.36,4,4,4,19173.63854545453
268687,11-03-1988,M,1,1,735,1,1582.36,1,1,1,4086.0280243161073
272985,12-03-1988,F,10,5,154,5,25586.28,4,3,4,12006.586156914895
268859,13-03-1988,F,7,1,467,4,4554.81,3,2,1,8562.528684210523
267910,14-03-1988,F,1,5,414,2,5213.39,3,1,1,5046.3047916666665
274984,15-03-1988,F,5,2,304,6,21196.11,4,4,4,19173.63854545453
270643,16-03-1988,M,8,1,402,2,8674.25,3,1,2,5046.3047916666665
272923,19-03-1988,M,3,1,719,2,4096.23,1,1,1,4086.0280243161073
271389,20-03-1988,M,5,3,416,4,7552.67,3,3,2,12421.787426829273
268915,21-03-1988,F,2,0,342,6,36024.11,4,4,4,19173.63854545453
273009,22-03-1988,F,9,1,316,2,4124.97,4,1,1,4952.719853801169
271778,23-03-1988,F,6,0,382,2,2703.93,3,1,1,5046.3047916666665
271293,23-03-1988,F,2,0,447,8,18905.44,3,4,4,18339.582083333327
272159,25-03-1988,M,6,5,367,3,6972.55,4,2,2,8625.839160714288
272202,26-03-1988,M,2,1,949,2,7178.08,1,1,2,4086.0280243161073
268056,26-03-1988,M,10,1,514,3,8606.85,2,2,2,8535.667553763442
269681,28-03-1988,M,4,3,607,3,12483.18,2,2,3,8535.667553763442
271598,28-03-1988,M,7,1,732,3,4028.83,1,2,1,8349.663481675392
273643,28-03-1988,F,10,1,777,1,4607.85,1,1,1,4086.0280243161073
273449,28-03-1988,M,7,1,492,2,2934.88,2,1,1,4827.6917469879545
271398,29-03-1988,M,2,3,544,5,11955.0,2,3,3,12204.505801630432
275081,01-04-1988,F,7,4,484,8,22497.8,2,4,4,18373.700098684218
